text,label
"Subject: re : desk move / computer stuff  thanks karin . . . .  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin g moore / hou / ect on 04 / 20 / 2001 08 : 07  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron capital & trade resources  canada corp .  from : karin ahamer @ enron 04 / 20 / 2001 06 : 57 am  to : kevin g moore / hou / ect @ ect  cc :  subject : re : desk move / computer stuff  kevin  don ' t worry i haven ' t forgotten about stephen . he will be moved and sit next  to tony . don ' t know what they are talking about loan computers but i am on  the case .  regards  karin  avistar has been all set up as far as i know but someone has to come in  again on monday to re - install it on tonys new computer .  kevin g moore @ ect  20 / 04 / 2001 12 : 27  to : karin ahamer / eu / enron @ enron , stephen bennett / na / enron @ enron , mike a  roberts / hou / ect @ ect , tony hamilton / eu / enron @ enron  cc :  subject : re : desk move / computer stuff  hello karin ,  i noticed that tony is taken care of , but what about stephen .  tony and stephen are a team , they work very closely together .  stephen also needs to be aware of what is taking place as well .  if there is a problem with cost centers please contact me , but  please try and have both guys set up for monday morning .  thanks so much .  kevin moore  by the way have the avistar set - up been completed . . . . . . .  please inform . . .  enron capital & trade resources  canada corp .  from : karin ahamer @ enron 04 / 20 / 2001 03 : 00 am  to : stephen bennett / na / enron @ enron , graham aley / lon / ect  cc : tony hamilton / eu / enron @ enron , kevin g moore / hou / ect @ ect  subject : re : desk move / computer stuff  steve  i have ordered a computer for tony which it should know about . i believe the  contact person is steve deakin . i am in a course all day today but will look  into it at lunchtime .  regards  karin  enron capital & trade resources corp .  from : stephen bennett 19 / 04 / 2001 16 : 53  to : karin ahamer / eu / enron @ enron  cc : tony hamilton / eu / enron @ enron , kevin g moore / hou / ect @ ect  subject : desk move / computer stuff  hi karin ,  i just wanted to check the status of our change in equipment for start of  business monday . i ' ve been told that tony and i will be using loaner pc ' s .  the folks in it are asking me where that loaner pc is so they can install all  of the software that i need . slava has told me that you are the point of  contact . i just wanted to check with you to see if you need any additional  information from me - or if i can be of help in any way . thanks ! !  steve  stephen bennett  senior meteorologist  enron research  london temp ext : 34761  houston : 001 713 345 3661",0
"Subject: re : telephone interview with the enron research group  mr . yaralov :  i want to apologize to you , i have had the flu and have been out of the  office . would you be able to receive the call in the morning ( thursday ,  september 28 th ) at 8 : 30 am california time ( 10 : 30 am houston time ) ?  we will call you at your home , 213 / 250 - 5424 .  please let me know as soon as possible and i will arrange the interview .  sincerest apologies !  shirley crenshaw  "" georgi yaralov "" on 09 / 25 / 2000 06 : 51 : 45 pm  to :  cc :  subject : re : telephone interview with the enron research group  dear shirley crenshaw .  unfortunately i did not get any response on my previous e - mail . i would like  to find out if you want me to set up new time frames for the interview .  please let me know .  sincerely ,  georgi yaralov  - - - - - original message - - - - -  from :  to :  sent : wednesday , september 20 , 2000 8 : 50 am  subject : telephone interview with the enron research group  > good morning mr . yaralov :  >  > your resume was forwarded to vince kaminski and the research group  > with enron . they would like to schedule a telephone interview with you  > at your convenience to see if there might be a fit somewhere within our  > group .  >  > please let me know several time frames that might be acceptable to you  > for this interview .  >  > the interviewers would be :  >  > stinson gibner ( before monday the 25 th ) vice president  > grant masson ( after monday the 25 th ) vice president  > zimin lu director  > tanya tamarchenko director  > vasant shanbhogue vice president  >  >  > regards ,  >  > shirley crenshaw  > administrative coordinator  > enron research group  > 713 - 853 - 5290  > email : shirley . crenshaw @ enron . com  >  >  >",0
"Subject: re : aram ' s visit  jesus ,  i yalked to aram . i have him on my calendar from 8 : 30 till 10 : 00 on friday .  a dinner / lunch on fri would work for me .  vince  jesus melendrez @ enron  04 / 20 / 2000 09 : 53 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : aram ' s visit  vince ,  i asked my assistant to schedule the meetings with aram and she will  contacting your asst . . as far as lunch or diner , i would be interested . i  will visit with aram in the next few days or if you do , you might want to ask  him . i believe he is coming for a wedding and he might have a tight schedule  but lets ask . hope all is going well . jgm",0
"Subject: avg . monthly electricity prices for the past 13 months  margaret ,  please find attached file with average monthly prices for regions your  requested . this file gives more information than the previous ( yesterday )  one . as the one before , source for this file is megawatt daily , it includes  on - peak and off - peak prices and you can also see daily data that was  converted to monthly average data . there are two types of averages prices :  average and weighted average . weighted average takes into account number of  transactions of certain price .  for example : pjm had average price of $ 53 . 61 and weighted average price of  $ 53 . 15 in august , it means that there were more transactions of lower price  than higher . also , megawatt daily has its own methodology and i am attaching  it with this message .  if you have any questions regarding prices or methodology , please contact  sevil yaman ( 5 - 8083 ) or me ( 3 - 4305 ) .  sincerely , elena  enron research group  3 - 4305",0
"Subject: hrgovcic , hrvoje  please incease the bonus for hrgovcic in vince kaminski ' s research group for  a total of $ 75 , 000 . the difference of $ 47 , 500 should be charged to jeff  shankmans cost center . this request was prompted by jeff shankman and vince  kaminski .  norma villarreal  ews generalist  x 31545",0
"Subject: re : actions on anjam ' s resignation  i will sit anjam down before he leaves and explain the confidentiality  provisions in his contract and that we will pursue them vigorously . melanie  - can you give me a copy , steve , let me know when he is leaving - i ' ll do it  closer to the time .  richard  steven leppard  26 / 10 / 2000 10 : 13  to : dale surbey / lon / ect @ ect , vince j kaminski / hou / ect @ ect , melanie  doyle / lon / ect @ ect  cc : richard lewis / lon / ect @ ect , simon hastings / lon / ect @ ect  subject : actions on anjam ' s resignation  all  my preferred approach to dealing with anjam ' s departure is given below .  these recommendations are informed by the fact that i don ' t feel anjam has  much to offer his next employer , except what code and data he can remove from  enron :  hr - type stuff :  1 . get anjam off the trading floor as soon as possible . there is no need for  him to remain on the floor .  2 . determine where anjam is heading . we need to know who is going to know  our positions and curves next .  it - type stuff :  1 . ask him to catalogue the contents of his h : drive , since the rest of the  group will need to support his work in the future . this should take no more  than a day or two .  2 . get it to obtain their backups of anjam ' s h : drive for weekly intervals  over the last two months . this will allow us to determine what he has  deleted .  3 . get it to provide a snapshot of anjam ' s notes folders , and provide records  of mail sent out to the internet over the last couple of months . i ' m worried  about code / data he may have zipped up and mailed out .  4 . ask it to use a utility program to determine what has been deleted from  anjam ' s c : drives . there may be useful info here too .  steve",0
"Subject: cera conference call - tuesday , january 25 , 2000  kari :  please enroll vince kaminski , enron corp . for the conference call to be  held on tuesday , january 25 at 4 : 00 pm eastern time .  information requested :  name : vince kaminski  company : enron corp .  telephone # : 713 - 853 - 3848  he will call in 10 - 15 minutes prior to the conference call .  please confirm his registration .  thanks and have a great day !  shirley crenshaw  713 - 853 - 5290",0
"Subject: re : tanya ' s vacation  shirley ,  i will be on vacation starting tomorrow 12 / 20 / 00 until 12 / 28 / 00 . i will be in  the office on 12 / 29 / 00  tanya",0
"Subject: re : risk magazine - enron sponsored issue on energy derivatives  yes , i will have sam send him two copies .  sam : can you send the below enron employee 2 copies of "" the book ""  thanks !  vince j kaminski  02 / 28 / 2000 08 : 21 am  to : shirley crenshaw / hou / ect @ ect  cc :  subject : risk magazine - enron sponsored issue on energy derivatives  shirley ,  do we still have some copies left ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 02 / 28 / 2000  08 : 19 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  gopalakrishnan subramaniam @ enron _ development  02 / 25 / 2000 11 : 24 pm  sent by : subramaniam gopalakrishnan @ enron _ development  to : vince j kaminski @ ect  cc :  subject : risk magazine - enron sponsored issue on energy derivatives  i have recently come on board as treasurer , enron india . prior to joining ,  i was with reliance industries , a petrochemical conglomerate in india .  the central banking authorities are now thinking of permitting  corporates to hedge their oil and other related risks . i believe the  literature published  by risk in collaboration with enron has come to be considered as an  industry standard . would it be possible to arrange for two copies to be sent  across to us .  thanx n regards  g . subramaniam  treasurer ,  enron india pvt . ltd .  36 , maker chambers vi ,  nariman point ,  mumbai 400 021",0
"Subject: summer internship  hi ,  i ' d like to thank you for the opportunity of letting me work here this  summer . i ' ve learned a lot in the past three months and hopefully have been  of some help around here . i was very impressed with this department , and  enron itself , and i really appreciate the chance for me to have worked in  such an environment .  so anyway , thank you and i wish you and the department well ,  brad",0
"Subject: re : follow - up meeting on wharton  christie ,  this is regarding the risk management project .  i shall set up a separate meeting with jeff regarding wharton tiger team .  i would appreciate if you could call in as well .  vince  christie patrick  12 / 12 / 2000 10 : 14 am  to : shirley crenshaw / hou / ect @ ect  cc : james l bouillion / hou / ect @ ect , george carrick / hou / ect @ ect , vasant  shanbhogue / hou / ect @ ect , vince j kaminski / hou / ect @ ect  subject : re : follow - up meeting on wharton  hi shirley !  i ' ll be on vacation , but will be happy to call in at that time , or any other  time that is convenient for vince . should we also include jeff shankman ?  please let me know the time and telephone number to call , and i ' ll be there !  thanks !  - - christie .",0
"Subject: summer associate mentor  the summer associate program is a critical component of our recruiting  efforts . we appreciate you acting as a mentor for the following summer  associate .  vince ,  a reception to introduce you to the summer associates is scheduled for june  22 nd . the reception will be held from 6 : 00 pm until 7 : 30 pm at sierra ' s  grill located at 4704 montrose ( 713 - 942 - 7757 ) . we have also provided the  summer associate with your name and phone number ; however , we encourage you  to contact guiseppe prior to the reception if possible .  please rsvp your attendance to cheryl kuehl at x 39804 or by email .  thank you  charlene jackson",0
"Subject: outsourcing communication  access . benefits . 2001  benefits customer service and its administrative functions just got better !  starting 01 . 01 . 2001 , this service was outsourced to vendors offering the  latest in technology and the best in customer service .  keeping pace with your lifestyle , your benefits are now securely accessible  on demand .  check out our new web address http : / / benefits . enron . com to view or print your  health & group elections , to request a pension estimate , or to view your  savings plan elections .  if you are not near your computer one number is all you need for benefit  forms , questions and changes .  800 . 332 . 7979 .  option 1 - enron group health plans  option 2 - enron corp . cash balance plan  option 3 - savings plan or esop  check it out . it  , s easy !  enter your social security number and a 4 digit personal identification  number ( pin ) .  ? for health & group and pension , your initial pin is the last 4 digits of  your ssn .  ? your savings plan pin number does not change .  no need for voice mail or e - mail addresses or long waits in the elevator  banks to get to the 16 th floor in the enron building .  for 2001 , if you need help , customer service reps are available to assist you  m - f from 8 : 00 am cst - 5 : 00 pm cst .  but wait , there  , s more .  the hr info zone is located in the lobby of the enron building to help you  navigate . and coming soon , when you are outside the houston area , the kiosk  will be a phone call away 800 . 332 . 7979 , option 5  in addition , later this year , we will offer the ability to make family status  changes online .  note : your 2001 elections are no longer available through ehronline .  make it a new year  , s resolution to  get connected !  enron benefits  ( keeping pace with your lifestyle .",0
"Subject: re : site license for power world  richard et al  under the new electricity trading arrangments ( neta ) in the uk and looking  forward i think it will be increasingly important in modelling market  behaviour and transmission related costs to have some form of system model  incorporating opf and atc .  therefore , in principle i am happy to support option 3 and to pay a 1 / 3 share  of the cost . however , before i commit to this particular package , i would  like to be comfortable that the generic powerworld software could be suitably  customised to capture the special features of neta .  i understand marco verreschi who initiated interest from our end is pursuing  this with martin lin ( research , houston ) . however , due to commitments next  week , and my desire to see powerworld in action etc it is likely to be the  following week before he and i can say "" lets do it "" .  michael wilks  manager , uk power analytics  enron europe ltd  tel : ( 44 ) 207 783 2405  richard lewis @ ect  05 / 01 / 2001 15 : 10  to : michael wilks / eu / enron @ enron  cc :  subject : site license for power world  can you recommend or otherwise this software and whether we should pay a  third share of the cost ?  r  - - - - - - - - - - - - - - - - - - - - - - forwarded by richard lewis / lon / ect on 05 / 01 / 2001 15 : 12  - - - - - - - - - - - - - - - - - - - - - - - - - - -  lance cunningham @ enron on 20 / 11 / 2000 20 : 02 : 22  to : vince j kaminski / hou / ect @ ect , richard lewis / lon / ect @ ect , tim  belden / hou / ect @ ect , tim . heizenrader @ enron . com , kevin m presto / hou / ect @ ect ,  george hopley / hou / ect @ ect  cc :  subject : site license for power world  gentleman ,  kevin presto concurred on the purchase of a site license as recommended by  vince . what are the thoughts of others ? i am available to demo the package  if others would like to see it .  thanks ,  lance  - - - - - - - - - - - - - - - - - - - - - - forwarded by lance cunningham / na / enron on 11 / 20 / 2000  01 : 51 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski @ ect  11 / 10 / 2000 09 : 16 am  to : vince j kaminski / hou / ect @ ect , richard lewis / lon / ect @ ect , tim  belden / hou / ect @ ect , tim . heizenrader @ enron . com , kevin m presto / hou / ect @ ect ,  george hopley / hou / ect @ ect  cc : lance cunningham / na / enron @ enron  subject : site license for power world  gentlemen ,  i recommend that we purchase this package and split the cost 3 ways between 3  power trading desks .  i think that we should go for option 3 ( ~ $ 15 , 000 ) .  lance cunningham in my group looked at this software package and found it  very useful for modeling transmission problems .  please , feel free to ask him for technical details in support of this  recommendation .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 11 / 10 / 2000  09 : 17 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  lance cunningham @ enron on 11 / 09 / 2000 06 : 15 : 14 pm  to : vince j kaminski / hou / ect @ ect  cc : vasant shanbhogue / hou / ect @ ect  subject : site license for power world  vince ,  we have three options to increase our availability across enron for the power  world load flow software .  option 1 , upgrade to a site license for the load flow software only . price  $ 9 , 990 . 00  this would give all of enron the ability to perform load flows , but not  determine marginal cost or available transfer capacity ( atc ) because only the  optimal power flow ( opf ) version can perform that task .  option 2 , site license for the load flow and purchase 1 opf package for  walter coffer ' s group . price $ 11 , 240 .  this would give all of enron the ability to perform load flows and one other  group the ability to determine marginal cost and atc .  option 3 , site license for load flows , opf and atc . price $ 14 , 990 . 00  this would give all of enron the ability to perform load flows , marginal  cost , and atc .  regards ,  lance",0
"Subject: re : reminder  thanks . i downloaded a lot of stuff from the hbs site including cases ,  etc . looking forward to working with you .  at 03 : 15 pm 7 / 31 / 00 - 0500 , you wrote :  >  >  > john ,  >  > my new e - mail address is vkamins @ enron . com .  >  > i am compiling the information for you . i should be able to send it in a few  > days .  >  > vince  >  >  >  >  >  > "" john d . martin "" on 07 / 28 / 2000 02 : 41 : 42 pm  >  > to : stinson gibner / hou / ect @ ect , vince j kaminski / hou / ect @ ect  > cc :  > subject : reminder  >  >  >  > stinson ( and vince - - don ' t think your e - mail address is correct )  >  > this is just a reminder about the "" care package "" of enron cases and  > materials that you guys were going to send to me .  >  > stinson , please convey this request on to vince because i think the e - mail  > address i have is an old one .  >  > thanks and have a great weekend .  >  > john  > john d . martin  > carr p . collins chair in finance  > finance department  > baylor university  > po box 98004  > waco , tx 76798  > 254 - 710 - 4473 ( office )  > 254 - 710 - 1092 ( fax )  > j _ martin @ baylor . edu  > web : http : / / hsb . baylor . edu / html / martinj / home . html  >  >  >  >  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"Subject: re : var for 1 . 5 years for frozen portfolio  vince , i sent it to you yesterday , sending again , let me know if you don ' t  get it .  tanya .  tanya tamarchenko  06 / 20 / 2000 02 : 15 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : backtesting : using historical vols versus implied",0
"Subject: re : london , new york , houston , financial mathematics june / july 2001  vince :  are you just speaking at the one in houston ?  vince j kaminski  05 / 01 / 2001 04 : 45 pm  to : shirley crenshaw / hou / ect @ ect  cc :  subject : london , new york , houston , financial mathematics june / july 2001  fyi  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 05 / 01 / 2001  04 : 45 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" joanna vidal "" on 05 / 01 / 2001 03 : 43 : 11 pm  to : , "" geman helyette "" ,  , , ,  , ,  cc :  subject : london , new york , houston , financial mathematics june / july 2001  hello speakers !  ?  my name is joanna vidal and i am the coordinator for the financial  mathematics training course being in held on the following dates :  ?  london on june 28 & 29  new york on july 9 & 10  houston on july 16 & 17 ?  ?  i am in the process of preparing the speaker packs which will include an  updated contact information sheet with ? all your details . ? you will receive  this pack shortly after you confirm your addresses . ? i will list them below  and i ask that you please look it over and make any necessary corrections . ?  ?  ? my contact details , for your information are :  ?  joanna vidal  events coordinator  risk waters group  t : ( 212 ) 925 1864 ext . 197  f : ( 212 ) 925 7585  jvidal @ riskwaters . com  www . riskwaters . com  ?  thank you and i look forward to working with you .  ?  duane seppi  carnegie mellon university  graduate school of industrial administrations  pittsburgh , pa 15213 - 3890  t : 001 412 - 268 - 2298  f : 001 412 - 269 - 8896  ?  helyette geman  universite de paris dauphine  finance department au de ka grand ecole  corgy pontois , paris  france 95021  t : 00 33 60 - 807 - 4200  ?  vincent kaminski  enron credit  1400 smith street  room ebl 962  houston , tx 77002 - 7361  t : 001 713 - 853 - 3848  f : 001 713 - 646 - 2503  ?  peter nance  teknecon , inc .  1515 s . capital of texas highway  suite 101  austin , tx 78746  t : 001 512 - 732 - 7084  f : 001 512 - 732 - 7099  ?  chris harris  innogy holdings place  windmill hill business park  whitehill way  swindon , wiltshire  uk , 5 n 5 6 pb  t : 44 793 387 - 7777  f : 44 793 389 - 7811  ?  spyros maragos  dynergy , inc .  1000 louisiana street  suite 5800  houston , tx 77002  t : 011 713 - 507 - 6589  f : 001 713 - 767 - 5958  ?  ehud ronn  university of texas at austin  department of finance  mccombs school of business  austin , tx 78712 - 1179  t : 001 512 - 471 - 5853  f : 001 512 - 471 - 5073  ?  ?  ?",0
"Subject: re : education opportunity we spoke about gf  .  u n i v e r s i t y . d i p l o m a s .  do  you want for a prosperous future , increased money earning power ,  and the respect of all ?  we  can assist with diplomas from prestigious non - accredited universities  based on your present knowledge and life experience .  no required tests , classes , books , or  interviews .  bachelors ,  masters , mba , and doctorate ( phd ) diplomas available in the field  of your choice - that ' s right , you can become a doctor , lawyer or accountant and receive  all the benefits and admiration that comes with it !  no  one is turned down !  confidentiality  assured - change your life today !  either click here or  you can call us 24 hours a day , 7 days a week ! ( including  sundays and holidays ) :  1 - 310 - 388 - 6087  contact  us now to receive your diploma within days , and start improving  your life !  did you receive an email advertisement in error ? our goal is to only target individuals who would like to take advantage of our offers . if you ' d like to be removed from our mailing list , please click on the link below . you will be removed immediately and automatically from all of our future mailings .  we protect all email addresses from other third parties . thank you .  please remove me . ",1
"Subject: custom logos and identities from us  thinking of breathing new life into your business ?  start from revamping its front - endlogo and  visualidentity .  we offer creative custom desiqn of logos ,  stationery and web - sites . under our carefui hand thesepowerfui marketing  tools wili brinq a breath of fresh air into your business and make you stand out  amongthe competitors .  you are just a ciick  away from your future success . click here to see the sampies of our artwork ,  checkour prices and hot offers .  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
Subject: trusted savings on prescription drugs .  now you can diversify the acts in your bedroom !  the foundation of every state is the education of its youth .  everybody hates me because i ' m so universally liked .  silent gratitude isn ' t much use to anyone .,1
"Subject: ouur medz  hello , welcome to pharmonli mailbox ne sho excretion p  - one of the leading on rookie iine pharmaceutical shops  holster v  nocturnal g  a defeat l  stanza ll  disfiguration la  r mizzle ac definitive l  i paludal sv deplore a  zygoma um  andmanyother .  - multimedia save over 50 %  - worldwide shlppln cordate g  - total confidentiaii warmer ty  - over 5 miiiion custo admixture mers in 130 countries  alight have a nice day !",1
Subject: fw :  i ' m unwell . in 1839 not at all soccerwe are here coca cola,1
"Subject: 10 minutes before sex , lasts for 24 - 36 hours  legal , prescription medications under the essential guidance of licensed medical  under every stone lurks a politician .  experience is the name everyone gives to their mistakes .  without music , life would be a mistake .",1
"Subject: hiya hon , , . . . mandamus  hi there babie , it ' s the 1 and only crystal clear remember from the dating website . i was told all about you so i thought id say hi hon . i want you to see my pictures and read about me . i wont sleep until i hear from you sexy . : d later baby ,  cryssie gal  http : / / cix . bornfruit . com / cr 25 /  no more - jeffersondarcy . com / 1 m / rpbw 2 jt 5 xb 53 p 91 t",1
"Subject: perfect logo charset = koi 8 - r "" >  thinking of breathing new life into your business ?  start from revamping its front - end - logo and visuai identity .  loqodentity offers creative custom design of loqos ,  stationery and web - sites . under our careful hand these powerful marketing toois  will brinq a breath of fresh air into your business  and make you stand out among the competitors .  you are just a ciick  away from your future success . ciick here to see the samples of our artwork ,  check our prices and hot offers",1
"Subject: does your business depend on the online success of your website ?  submitting your website in search engines may increase your online sales dramatically .  if you invested time and money into your website , you simply must submit your website  online otherwise it will be invisible virtually , which means efforts spent in vain . if you want  people to know about your website and boost your revenues , the only way to do that is to  make your site visible in places where people search for information , i . e . submit your  website in multiple search engines .  submit your website online and watch visitors stream to your e - business .  best regards ,  myrtice melendez",1
"Subject: clear benefits of creative design  lt is really hard to recollect a company : the  market is full of sugqestions and the information isoverwhelminq ; but a good  catchy logo , stylish statlonery and outstanding webslte  wiil make the task much easier .  we do not promise that havinq ordered a logo your  company will automaticaily become a worid leader : it isguite clear that  without qood products , effective business organization and practicable aim it  will be hotat nowadays market ; but we do promise that your marketing efforts  will become much more effective . here is the list of clear  benefits : creativeness : hand - made , original logos , specially done  to reflect your distinctive company image . convenience : logo and stationery  are provided in all formats ; easy - to - use content management system letsyou  change your website content and even its structure . promptness : you  will see logo drafts within three business days . affordability : your  marketing break - through shouldn ' t make gaps in your budget . 100 % satisfaction  guaranteed : we provide unlimited amount of changes with no extra fees for you to  be surethat you will love the result of this collaboration . have a look at our  portfolio _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: over 80 % savings on all best - selling windows titles  opt - in email special offer unsubscribe me search software top 10 new titles on sale now ! 1 office pro 20032 windows xp pro 3 adobe creative suite premium 4 norton antivirus 20055 flash mx 20046 corel draw 127 adobe acrobat 7 . 08 windows 2003 server 9 alias maya 6 wavefrtl 0 adobe premiere see more by this manufacturer microsoft apple software customers also bought these other items . . . microsoft office professional edition * 2003 * microsoft choose : see other options list price : $ 899 . 00 price : $ 69 . 99 you save : $ 830 . 01 ( 92 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : analyze and manage business information using access databases exchange data with other systems using enhanced xml technology control information sharing rules with enhanced irm technology easy - to - use wizards to create e - mail newsletters and printed marketing materials more than 20 preformatted business reports sales rank : # 1 shipping : international / us or via instant download date coupon expires : june 30 th , 2005 average customer review : based on 1 , 768 reviews . write a review . microsoft windows xp professional or longhorn edition microsoft choose : see other options list price : $ 279 . 00 price : $ 49 . 99 you save : $ 229 . 01 ( 85 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : designed for businesses of all sizes manage digital pictures , music , video , dvds , and more more security with the ability to encrypt files and folders built - in voice , video , and instant messaging support integration with windows servers and management solutions sales rank : # 2 shipping : international / us or via instant download date coupon expires : june 30 th , 2005 average customer review : based on 868 reviews . write a review . adobe photoshop cs 2 v 9 . 0 adobe choose : see other options list price : $ 599 . 00 price : $ 69 . 99 you save : $ 529 . 01 ( 90 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : customized workspace ; save personalized workspace and tool settings ; create customized shortcuts unparalleled efficiency - - automate production tasks with built - in or customized scripts improved file management , new design possibilities , and a more intuitive way to create for the web support for 16 - bit images , digital camera raw data , and non - square pixels create or modify photos using painting , drawing , and retouching tools sales rank : # 3 shipping : international / us or via instant download date coupon expires : june 30 th , 2005 average customer review : based on 498 reviews . write a review .",1
"Subject: you don _ t know how to attract customers to your website ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  oniine otherwise it wili be invisible virtualiy , which means efforts spent in vain .  if you want  people to know about your website and boost your revenues , the only way to do  that is to  make your site visibie in piaces  where people search for information , i . e .  submit your  website in muitipie search enqines .  submit your website online  and watch visitors stream to your e - business .  best regards ,  georgettalowe _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: save your money by getting an oem software !  need in software for your pc ? just visit our site , we might have what you need . . .  best regards ,  samira ",1
Subject: better sex ! better relationship !  the real viagra deal on the net ! simply the best !  it is the nature of all greatness not to be exact .  he appears to have been weened on a pickle .  so long as there are men there will be wars .  americans never quit .,1
"Subject: same medicine , different price !  big savings on brand name drugs .  injustice anywhere is a threat to justice everywhere .  some rise by sin , and some by virtue fall .  the judge is condemned when the criminal is absolved .  on the heights , all paths are paved with daggers .",1
"Subject: a chance to get new logo now  working on your company ' s image ? start with a  visual identity a key to the first good impression . we are here to  help you ! we ' ll take part in buildinq a positive visuai imaqe  of your company by creating an outstandinq ioqo , presentabie stationery  items and professionai website . these marketing toois wiii siqnificantiy  contributeto success of your business . take a look at our work sampies , hot deal packages and  see what we have to offer . we work for you !  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: neugierig ?  - - - - 870879228701464  content - type : text / plain ;  content - transfer - encoding : quoted - printable  was sich in diesen familien zwischen mutter und  tochter abspielt , ist eigentlich ein absolutes tabu ,  aber gerade deshalb auch so geil ! wir haben die  heissesten muttis mit ihren jungen toechtern beim  geilen sex gefilmt und fuer dich ins netz gestellt !  http : / / www . anythingforyou . cc  geile vibratorspiele , heisse zungenakrobatik oder auch  mal vorsichtiges fisting - wenn mutter und tochter es  hier miteinander treiben , dann prickelt es richtig .  http : / / www . anythingforyou . cc  erlebe die geilen inzestspiele , den hauch des  verbotenen und erlebe das letzte grosse tabu in  deutschen schlafzimmern hautnah !  http : / / www . anythingforyou . cc  sie wollen unseren newsletterservice abbestellen ?  http : / / www . anythingforyou . cc / revoke . php  - - - - 870879228701464 - -",1
