text,label
"Subject: hpl nom for april 5 , 2001
( see attached file : hplno 405 . xls )
- hplno 405 . xls",0
"Subject: basin production from ga 213
fyi ,
how would you want to handle for february nomination ?
vlt
x 3 - 6353
- - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 01 / 25 / 2001
11 : 55 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : brad blevins 01 / 25 / 2001 10 : 56 am
to : john peyton / hou / ect @ ect
cc : nick cocavessis / corp / enron @ enron , steve - hpl - schneider / hou / ect @ ect , pat
flavin / gco / enron @ enron , vance l taylor / hou / ect @ ect , buck
thomas / gco / enron @ enron
subject : basin production from ga 213
i have reviewed the gas composition analysis from spl of the basin production
from ga 213 . while spl ' s analysis does show a dewpoint of around 20 degrees
f at 400 psig , it is both my and john handley ' s opinion that the gas from the
wellbore had stratified by the time that this sample was taken . we expect
the dewpoint of the flowing gas to be higher . however , this was the best
sample that could be obtained at the time . we have conferred with steve
schneider and we are willing to take this gas on a conditional basis over the
next couple of days . once the 6 "" line has been pigged , the production flows
stablilized and mitchell ' s conditioning equipment lined out over the next
couple of days , hms will need to take another sample at the meter run and
have spl run an extended analysis with a dewpoint curve on an expedited
basis . should this sample indicate a dewpoint over 45 degrees f , then this
production will be shut in again until hydrocarbon dewpoint conditioning
equipment has been installed . in the meantime , hms needs to keep a close
watch on all southern union city gates on galveston island to monitor for
liquids fallout .",0
"Subject: eastrans nomination change effective 9 / 8 / 00
please decrease deliveries to eastrans to 0 mmbtu / dy for 9 / 8 / 00
the redeliveries will be 0 as well .
the over - delivery quantity for the fuels cotton valley gas will be valued per
paragraph 3 of the contract price ( per mmbtu ) section in the transaction
agreement .",0
"Subject: kingwood cove golf specials ! !
welcome & enjoy kingwood cove golf specials . please take advantage of the
special offers . you will receive notices weekly or bi - weekly . if you no
longer wish to receive these messages , simply reply with your request .
keep it in the fairway .
* * april e - mail specials * *
* * 3 pay & 4 play * *
4 play for the price of 3
anytime - monday thru friday
after 12 pm - saturday , sunday & holidays
( offer valid with purchase of cart & green fee per player )
must present e - mail invitation prior to registration .
not valid with sr / jr rates or other offers . expires 05 / 02 / 00
call now to book your tee - time . 281 - 358 - 1155 .
or
* * pick your partner / price * *
weekday - anytime weekends after 12 pm
2 play for $ 22 ea . 2 play for $ 24 ea .
3 play for $ 20 ea . 3 play for $ 22 ea .
4 play for $ 18 ea . 4 play for $ 20 ea .
( monday thru friday ) ( saturday , sunday & holidays )
( offer includes cart & green fee )
must present e - mail invitation prior to registration .
not valid with sr / jr rates , tournaments or other offers . expires 05 / 02 / 00
call now to book your tee - time . 281 - 358 - 1155 .
or
* * xl 2000 special * *
monday thru friday - anytime $ 20 per player
saturday , sunday & holidays - after 12 pm $ 30 per player
golf invitation good for up to 4 players .
receive 1 / 2 cart , green fee , range balls
plus a sleeve of xl 2000 golf balls .
must present e - mail invitation prior to registration .
not valid with other offers or tournaments . expires 05 / 02 / 00
call now to book your tee - time .
281 - 358 - 1155 .
* * golf lesson special * *
lessons save $ 15
buy two or more lessons and save $ 15 per lesson
fine tune your swing now . expires 05 / 02 / 00 .
- may spring clinics -
( 6 hours of instruction for $ 75 )
what ' s happening ?
- senior tournament every monday morning
- ladies league starting tuesday mornings
- skins game every wednesday afternoon @ 1 : 00 pm
- kingwood cove golf association monthly tournaments",0
"Subject: may activity survey
daren ,
please provide the number of producer services deals for the month of may
( new vs . existing )
shari
3 - 3859
- - - - - - - - - - - - - - - - - - - - - - forwarded by shari mao / hou / ect on 06 / 06 / 2000 01 : 02 pm
- - - - - - - - - - - - - - - - - - - - - - - - - - -
james scribner @ enron
05 / 30 / 2000 11 : 43 am
to : bob klein / hou / ect @ ect , bryce baxter / hou / ect @ ect , carrie
hollomon / hou / ect @ ect , cheryl dudley / hou / ect @ ect , daren j farmer / hou / ect @ ect ,
faye ellis / hou / ect @ ect , gordon heaney / corp / enron @ enron , judy
barnes / hou / ect @ ect , kathryn cordes / hou / ect @ ect , kim s theriot / hou / ect @ ect ,
linda s bryan / hou / ect @ ect , lisa csikos / hou / ect @ ect , mary g
gosnell / hou / ect @ ect , michael e moscoso / hou / ect @ ect , pat
clynes / corp / enron @ enron , rita wynne / hou / ect @ ect , d todd hall / hou / ect @ ect ,
irene flynn / hou / ect @ ect , donna consemiu / hou / ect @ ect , bill d hare / hou / ect @ ect ,
connie sutton / hou / ect @ ect , dan houston / corp / enron @ enron , michael
eiben / hou / ect @ ect
cc : lisa b cousino / hou / ect @ ect , shari mao / hou / ect @ ect , jennifer
reside / hou / ect @ ect , elmo gore / corp / enron @ enron
subject : may activity survey
attached please find the activity survey for the month of may , 2000 .
i am sending the survey out this time as an opportunity to introduce myself
to those of you i have not yet met . i am being asked to take a direct roll
in the further development and rollout of the operations pricing model ( fka
transaction cost model ) . in the past , i have directed the implementation of
several pricing systems based on activity based costing similar to the
operations pricing model ( opm ) . over the past couple of weeks my
observations of the model have lead me to be concerned with the quality of
data used in the model . it will take efforts by both you and the opm team to
get to a satisfactory level of data quality . this process can start with
this months data collection efforts . please pay particular attention this
month as the "" bar is being raised "" by the management of energy operations for
data quality and timeliness .
the attached survey drives your costs from your activities to the commercial
teams . please select your rcs , and fill in the driver quantity for the
requested driver for the month of may . please fill out the attached activity
driver survey with may numbers for your rc and return to shari mao by end of
day friday , june 2 .
please note the following updates :
for nat gas , sally beck is interested in physical ( as denoted as ph in the
survey ) vs . financial ( as denoted as fi in the survey ) numbers , please
provide statistics accordingly
if a driver has not been updated per your request , please call or email
jennifer reside
if you have additional updates / suggestions or items that need correction ,
please call or email jennifer reside
if your group currently generates a standard report that captures the
surveyed data , please send the report to jennifer reside . this will
eliminate your need to fill out this survey every month . if you would like
us to collect this information from someone within your team beginning next
month , please let jennifer know .
please contact jennifer reside x 3 - 5971 with questions ( shari is on vacation
this week ) , or if you are unable to complete the survey within the allotted
time .",0
"Subject: hpl nom for june 1 , 2001
( see attached file : hplno 601 . xls )
- hplno 601 . xls",0
"Subject: estimated actuals for april 5 , 2001
estimated actuals
teco tap 24 . 917
when we receive actuals from duke , i will forward them to you .",0
"Subject: hpl nom for march 21 , 2001
( see attached file : hplno 321 . xls )
- hplno 321 . xls",0
"Subject: deal # 529159 for december 2000
can either of you verify this ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 02 / 01 / 2001
10 : 18 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
paul couvillon @ enron
01 / 31 / 2001 02 : 45 pm
to : gary w lamphier / hou / ect @ ect
cc : janet h wallis / hou / ect @ ect , joanie h ngo / hou / ect @ ect , mary
poorman / na / enron @ enron
subject : deal # 529159 for december 2000
gary :
for company 12 could you please put in a buy - back for reliant energy hl
the lower of katy mid day of flow or day after .
the pricing of katy mid for 10 / 27 was $ 10 . 26
10 / 28 was $ 9 . 63 .
the sale counter - part to this purchase should go to deal # 529159 .",0
"Subject: fw : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
daren -
please see my e - mail to julie below . can you change the price for me ?
thanks !
tess
- - - - - original message - - - - -
from : ray , tess
sent : monday , may 21 , 2001 2 : 36 pm
to : meyers , julie
subject : fw : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
importance : high
julie -
need price correction for 04 / 01 / 01 - 04 / 30 / 01 for deal # 413462 to agree with info from lee below . currently , deal shows for 04 / 01 first 10 , 000 / d @ hsc _ flw + 1 high gdp dh . sitara audit shows dfarmer changed price on 05 / 08 / 01 /
thanks !
tess
- - - - - original message - - - - -
from : meyers , julie
sent : tuesday , may 08 , 2001 11 : 01 am
to : ray , tess
subject : re : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 05 / 08 / 2001 10 : 57 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : lee l papayoti on 05 / 07 / 2001 04 : 54 pm
to : julie meyers / hou / ect @ ect
cc :
subject : re : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
sa 413462 is not the buyback , it ' s the swing . . .
the first 10 , 000 / d under sa 413462 should be hsc _ flw + 1 high gdp d . a .
anything over 10 , 000 / d should be hsc _ flw + 2 high gdp da
this is for all months from octo 0 to sepol
julie meyers
05 / 07 / 2001 04 : 43 pm
to : lee l papayoti / hou / ect @ ect
cc :
subject : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
what do you think ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 05 / 07 / 2001 04 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : tess ray / enron @ enronxgate on 05 / 07 / 2001 02 : 58 pm
to : daren j farmer / enron @ enronxgate
cc : julie meyers / hou / ect @ ect
subject : chevron phillips chemical co . , lp ( hplc 04 / 01 sales / buyback )
darren -
please advise on the 04 / 01 price for sales deal # sa 413462 on this buyback ( swing deal ) . the contract shows the price for 04 / 01 should be the same price as shown for 03 / 01 & 05 / 01 ( i . e . 04 / 01 price for deal # sa 413462 should be : 10 , 000 @ hsc _ flw + 1 high gdp d . a . & 11 , 000 @ hsc _ flw + 2 high gdp da ) .
thanks !
tess ray
tess . ray @ enron . com
contract accountant , gas settlements ( sales )
houston pipe line co .
1201 louisiana , la 1524 b
houston , tx . 77002
tel : 713 - 571 - 3274 fax : 713 - 646 - 8875
",0
"Subject: tenaska iv texas partners , ltd .
fyi . please pass this along as needed .
rh
- - - - - - - - - - - - - - - - - - - - - - forwarded by garrick hill / hou / ect on 10 / 05 / 2000 07 : 38
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
dan lyons
10 / 04 / 2000 06 : 45 pm
to : garrick hill / hou / ect @ ect
cc :
subject : tenaska iv texas partners , ltd .
it has come to my attention that there is some confusion over the proper
conventions for signature blocks for tenaska iv texas partners , ltd . and that
various permutations have been used , to the result that there may be some
confusion among third parties .
there follows the proper signature block for the partnership . please see
that this is distributed to anyone who will be preparing documents for the
partnership , including under our corporate services agreement with the owner
of the managing partner of the partnership .
tenaska iv texas partners , ltd .
by : tenasksa iv partners , ltd . , its managing partner
by : tenaska iv , inc , its managing partner
mille grazi . . . . . . . . . . . . . . . . . . . . . . .",0
"Subject: april wellhead production estimate
daren ,
this didn ' t help as i am unable to access any information on the file .
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 03 / 21 / 2001 04 : 36
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : vance l taylor / enron @ enronxgate on 03 / 21 / 2001 02 : 42 pm
to : robert cotten / hou / ect @ ect
cc : melissa graves / enron @ enronxgate
subject : april wellhead production estimate
bob ,
please see the attached file calculating an estimate of wellhead production
for the month of april , 2001 . please be advised that this is a preliminary
estimate as i have yet to meet with the gas buyers and i have not received
any customer nominations . our pre - nom meeting is on tomorrow at 3 : 00 p . m .
thanks ,
vlt
x 3 - 6353",0
"Subject: west cameron 587
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 21 / 2000
04 : 01 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jacqueline blanchard "" on 06 / 21 / 2000 03 : 47 : 15
pm
to :
cc :
subject : west cameron 587
- text . htm",0
"Subject: new book
please create the following books to be used in sitara and tagg . let me know
if i forgot any information .
dave",0
"Subject: extend deal
during the month of june there is flow at meter 6347 , but there is no deal .
there is a deal in may ( deal 290472 ) , "" could you extend that deal for the
month of june ? """,0
"Subject: new computer
hey ! just checking out the new machine . i sent cole ' s birthday present
today . hope he gets it on time . let me know if you get this message please .",0
"Subject: inactivations
cheryl johnson
08 / 31 / 2000 11 : 14 am
to : camille gerard / corp / enron @ enron , jeremy wong / hou / ect @ ect , bob
bowen / hou / ect @ ect , debbie r brackett / hou / ect @ ect , mary g gosnell / hou / ect @ ect ,
larry joe hunter / hou / ect @ ect , kori loibl / hou / ect @ ect , tom e
moore / hou / ect @ ect , john d powell / hou / ect @ ect , brant reves / hou / ect @ ect ,
marilyn colbert / hou / ect @ ect , bill d hare / hou / ect @ ect , laurel
adams / hou / ect @ ect , peggy alix / hou / ect @ ect , amelia alland / hou / ect @ ect , lauri a
allen / hou / ect @ ect , bridgette anderson / corp / enron @ enron , beth
apollo / lon / ect @ ect , arfan aziz / lon / ect @ ect , susan bailey / hou / ect @ ect , cyndie
balfour - flanagan / corp / enron @ enron , stacey richardson / hou / ect @ ect , edward d
baughman / hou / ect @ ect , kimberlee a bennick / hou / ect @ ect , lisa berg
carver / hou / ect @ ect , anne bike / corp / enron @ enron , jennifer blay / hou / ect @ ect ,
fred boas / hou / ect @ ect , bob bowen / hou / ect @ ect , debbie r brackett / hou / ect @ ect ,
linda s bryan / hou / ect @ ect , lesli campbell / hou / ect @ ect , anthony
campos / hou / ect @ ect , sylvia a campos / hou / ect @ ect , nella
cappelletto / cal / ect @ ect , cary m carrabine / hou / ect @ ect , clem
cernosek / hou / ect @ ect , pat clynes / corp / enron @ enron , marilyn
colbert / hou / ect @ ect , brad coleman / hou / ect @ ect , donna consemiu / hou / ect @ ect ,
robert cotten / hou / ect @ ect , mike croucher / hou / ect @ ect , romeo
d ' souza / hou / ect @ ect , shonnie daniel / hou / ect @ ect , frank l davis / hou / ect @ ect ,
cheryl dawes / cal / ect @ ect , jennifer deboisblanc denny / hou / ect @ ect , rhonda l
denton / hou / ect @ ect , russell diamond / hou / ect @ ect , stacy e dickson / hou / ect @ ect ,
bradley diebner / hou / ect @ ect , michael eiben / hou / ect @ ect , susan
elledge / na / enron @ enron , faye ellis / hou / ect @ ect , diane ellstrom / hou / ect @ ect ,
veronica espinoza / corp / enron @ enron , enron europe global contracts and
facilities , enron europe global counterparty , daren j farmer / hou / ect @ ect ,
jacquelyn farriel / gpgfin / enron @ enron , genia fitzgerald / hou / ect @ ect , irene
flynn / hou / ect @ ect , shawna flynn / hou / ect @ ect , susan flynn / hou / ect @ ect , hoong p
foon / hou / ect @ ect , rebecca ford / hou / ect @ ect , imelda frayre / hou / ect @ ect ,
randall l gay / hou / ect @ ect , scotty gilbert / tor / ect @ ect , lisa
gillette / hou / ect @ ect , carolyn gilley / hou / ect @ ect , winston
goodbody / hou / ect @ ect , amita gosalia / lon / ect @ ect , mary g gosnell / hou / ect @ ect ,
melissa graves / hou / ect @ ect , andrea r guillen / hou / ect @ ect , david
hardy / lon / ect @ ect , bill d hare / hou / ect @ ect , kenneth m harmon / hou / ect @ ect ,
tony harris / hou / ect @ ect , peggy hedstrom / cal / ect @ ect , elizabeth l
hernandez / hou / ect @ ect , brenda f herod / hou / ect @ ect , marlene
hilliard / hou / ect @ ect , liz hillman / corp / enron @ enron , nathan l
hlavaty / hou / ect @ ect , corey hobbs / corp / enron @ enron , jim homco / hou / ect @ ect ,
cindy horn / hou / ect @ ect , larry joe hunter / hou / ect @ ect , rahil
jafry / hou / ect @ ect , tana jones / hou / ect @ ect , katherine l kelly / hou / ect @ ect ,
nanette kettler / hou / ect @ ect , cheryl dudley / hou / ect @ ect , bob
klein / hou / ect @ ect , troy klussmann / hou / ect @ ect , victor lamadrid / hou / ect @ ect ,
karen lambert / hou / ect @ ect , gary w lamphier / hou / ect @ ect , kristian j
lande / hou / ect @ ect , elsie lew / hou / ect @ ect , andrew h lewis / hou / ect @ ect , jim
little / hou / ect @ ect , kori loibl / hou / ect @ ect , melba lozano / hou / ect @ ect , scott f
lytle / hou / ect @ ect , hillary mack / corp / enron @ enron , richard c
mckeel / hou / ect @ ect , chris mendoza / hou / ect @ ect , nidia mendoza / hou / ect @ ect ,
carey m metz / hou / ect @ ect , julie meyers / hou / ect @ ect , richard a
miley / hou / ect @ ect , bruce mills / corp / enron @ enron , scott mills / hou / ect @ ect ,
glenda d mitchell / hou / ect @ ect , patrice l mims / hou / ect @ ect , jason
moore / hou / ect @ ect , torrey moorer / hou / ect @ ect , jackie morgan / hou / ect @ ect ,
michael w morris / hou / ect @ ect , matt motsinger / hou / ect @ ect , gary
nelson / hou / ect @ ect , dale neuner / hou / ect @ ect , tracy ngo / hou / ect @ ect , debbie
nicholls / lon / ect @ ect , john l nowlan / hou / ect @ ect , frank
ortiz / epsc / hou / ect @ ect , b scott palmer / hou / ect @ ect , anita k
patton / hou / ect @ ect , regina perkins / hou / ect @ ect , debra
perlingiere / hou / ect @ ect , richard pinion / hou / ect @ ect , sylvia s
pollan / hou / ect @ ect , brent a price / hou / ect @ ect , cyril price / hou / ect @ ect , joan
quick / hou / ect @ ect , dutch quigley / hou / ect @ ect , leslie reeves / hou / ect @ ect ,
donald p reinhardt / hou / ect @ ect , brant reves / hou / ect @ ect , suzy
robey / hou / ect @ ect , bernice rodriguez / hou / ect @ ect , carlos j
rodriguez / hou / ect @ ect , sam round / hou / ect @ ect , marilyn m schoppe / hou / ect @ ect ,
samuel schott / hou / ect @ ect , brad schneider / corp / enron @ enron , dianne
seib / cal / ect @ ect , cris sherman / hou / ect @ ect , john sherriff / lon / ect @ ect , james
shirley / hou / ees @ ees , lynn e shivers / hou / ect @ ect , michele small / lon / ect @ ect ,
mary m smith / hou / ect @ ect , susan smith / hou / ect @ ect , mary
solmonson / hou / ect @ ect , jefferson d sorenson / hou / ect @ ect , carrie
southard / hou / ect @ ect , mechelle stevens / hou / ect @ ect , willie
stewart / hou / ect @ ect , geoff storey / hou / ect @ ect , colleen sullivan / hou / ect @ ect ,
john suttle / hou / ect @ ect , connie sutton / hou / ect @ ect , tara
sweitzer / hou / ect @ ect , dianne j swiber / hou / ect @ ect , neal symms / hou / ect @ ect ,
vance l taylor / hou / ect @ ect , edward terry / hou / ect @ ect , kim s
theriot / hou / ect @ ect , sheri thomas / hou / ect @ ect , veronica
thompson / gpgfin / enron @ enron , mark d thorne / hou / ect @ ect , philippe
travis / lon / ect @ ect , susan d trevino / hou / ect @ ect , laura
vargas / corp / enron @ enron , claire viejou / lon / ect @ ect , elsa
villarreal / hou / ect @ ect , robert walker / hou / ect @ ect , george
weissman / hou / ect @ ect , chris wiebe / cal / ect @ ect , sony wilson / hou / ect @ ect ,
o ' neal d winfree / hou / ect @ ect , christa winfrey / hou / ect @ ect , rita
wynne / hou / ect @ ect
cc :
subject : inactivations
reminder :
records on the august 2000 name change / merger notification report will be
inactivated tomorrow afternoon 9 / 01 .",0
"Subject: on call notes
please see attached .
mary",0
"Subject: cornhusker contact information - revised
apache
vernon tiger
phone : 713 - 296 - 6617
fax : 713 - 296 - 6319
2000 post oak blvd . # 100
houston , tx 77056 - 4400
lone star pipeline
lisa mcauliff ( contracts ) wilma easter ( scheduling )
phone : 214 - 875 - 5224 phone : 214 - 875 - 3296
fax : 214 - 875 - 5134 fax : 214 - 875 - 3810
301 s . harwood # 801 n
dallas , tx 75201
williams energy
jeff goforth
phone : 918 - 573 - 8125
fax : 918 - 573 - 1530
po box 2848
tulsa , ok 74101
cinergy marketing & trading ( agent for apache )
lisa hughes
phone : 281 - 583 - 6279
fax : 281 - 583 - 4353
616 fm 1960 w # 800
houston , tx 77090
( note : cinergy will be moving downtown next month )
white pine energy , llc
michael mazowita - director of asset mgmt
phone : 248 - 442 - 4823
fax : 248 - 477 - 5729
cell : 248 - 345 - 4002
19436 auburndale street
livonia , mi 48152
cleburne plant
mike gough - plant manager ken riesz - operations supervisor
phone : 817 - 641 - 5041 phone : same
fax : 817 - 641 - 5042
tenaska iv texas partners
831 sparks drive
cleburne , tx 76031",0
"Subject: re : remaining ua 4 meter variances
last one , shawnee springs meter 986315 . purchase should be from torch on the
215 . . . . was on deal ticket 138605 , which expired in september , and has been
allocated to up until nov . i think that torch is now cleco . there should
be a purch . at the meter . once we get the last two , you are done .
mary",0
"Subject: gulf plains
imbalance update : i spoke with mike bilberry and confirmed that this deal
really is energy in / energy out . we should not be impacted in any way by a
reallocation to correct pvr percentages or a c 5 correction at the plant .
hpl / ena should rereceive the same volume , dth for dth at the residue or at a
redelivery point such as lobo / agua . i have left a message for my counterpart
at duke and am requesting that they deliver to us , somewhere , an additional
20 , 125 dth / day for the month of december to balance us out .
please let me know if you have any questions or comments . i will advise
everyone upon their agreement to payback so that our respective positions
reflect the additional supply .
mary",0
"Subject: hub destructions - rough draft in progress
please see attached , would love feedback .",0
"Subject: txu fuels / sds nomination for april 2001
attached is the april 2001 nomination for our takes under the gas sales and
purchase contract between txu fuel company ( previously tufco ) and sds . please
advise should you have any questions concerning the attached .
thanks ,
ccs
( see attached file : sdsnom . xls )
- sdsnom . xls",0
"Subject: re : new production - sitara deals needed
vance ,
deal # 348760 has been created and entered in sitara for winn exploration .
bob
vance l taylor
07 / 28 / 2000 01 : 24 pm
to : robert cotten / hou / ect @ ect
cc : lisa hesse / hou / ect @ ect , trisha hughes / hou / ect @ ect , heidi
withers / hou / ect @ ect , hillary mack / corp / enron @ enron , susan smith / hou / ect @ ect ,
donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : new production - sitara deals needed
bob ,
the following production is now on - line and a ticket should be created and
entered into sitara based on the following :
counterparty meter volumes price period
hesco gathering oil co 9835 600 mmbtu / d 96 % gas daily less $ 0 . 14
6 / 10 - 7 / 31
samson lone star limited 9845 3000 mmbtu / d 100 % gas daily less $ 0 . 10 7 / 21 -
7 / 31
winn exploration co . , inc . 9847 800 mmbtu / d 100 % gas daily less $ 0 . 13 7 / 25
- 7 / 31
( for fuel use less 3 . 35 % of del vols )
fyi , susan has created and submitted committed reserves firm tickets for the
remaining term of the deal beginning with the month of august . additionally ,
these are producer svcs . deals and should be tracked in the im wellhead
portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353",0
"Subject: re : ei 330 a and smi 128 revised availabilities effective 6 / 17 / 00
( searobin p / l )
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 16 / 2000
08 : 40 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 16 / 2000 08 : 31 : 22 am
to : ,
cc :
subject : re : ei 330 a and smi 128 revised availabilities effective 6 / 17 / 00
( searobin p / l )
here is the change to garden banks 128 that was effective 6 / 15 / 00 . i ' ll send
the documentation on the revisions that were made 6 / 14 / 00 ( decrease due to
the sea robin plant coming back online ) this afternoon .
thanks ,
steve
> > > 06 / 16 / 00 08 : 18 am > > >
thanks . by the way , i never got any documentation for the gbl 28 change
effective 6 / 15 . could you send something over for my ( and ami ' s ) records ?
- gbl 28 reveffo 61500 . xls",0
"Subject: hpl nom for january 24 , 2001
( see attached file : hplnol 24 . xls )
- hplnol 24 . xls",0
"Subject: re : unify / sitara enhancements
please add being able to set up multiple deals for the same
contract / meter / time period but with different rates . thanks , mary
michael eiben
05 / 01 / 2000 10 : 17 am
to : pat clynes / corp / enron @ enron , mary m smith / hou / ect @ ect , lisa
csikos / hou / ect @ ect , rita wynne / hou / ect @ ect , daren j farmer / hou / ect @ ect , lauri
a allen / hou / ect @ ect
cc : steve venturatos / hou / ect @ ect
subject : unify / sitara enhancements
i am compiling a list of unify enhancements related to texas operations for
brenda . please provide me your lists by end of day today . i am looking for
enhancements that are specific to texas . if you have any questions , please
call me @ 36373 . the major ones that i have are : the transport contracting
process , processing hourly transactions , enhancing the shipper imbalance
worksheet , multiple service classes on the same contract , consolidated ua 4
tracking , and any enhancements occuring from project torque .
thanks , mve
- - - - - - - - - - - - - - - - - - - - - - forwarded by michael eiben / hou / ect on 05 / 01 / 2000 09 : 21
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : brenda f herod 04 / 25 / 2000 12 : 05 pm
to : steve venturatos / hou / ect @ ect , michael eiben / hou / ect @ ect
cc :
subject : unify / sitara enhancements
please schedule a meeting with me to review the enhancements lising - the
prioritizations and status . i am interested in understanding the listing of
enhancements , the benefits of the enhancements , what is required of both user
and it resources to complete the enhancements , who the resources are and the
status of completion . it should cover all systems - sitara , unify ( mops ,
volume management and settlements ) and pops . please include anyone else
( management team , it , etc . ) who is necessary to ensure thorough explanations .",0
"Subject: need deal for march 2000
daren ,
sherlyn schumack suggested that i contact you with this matter . i am working on some old hpl issues and have come across a deal that was initially set up , # 208101 , but this deal was subsequently killed ( no reason found ) . this deal was copied from # 205533 which was good through 2 / 29 / 00 . please set up a valid deal for march 2000 just like either one of these deals whereby hpl is buying gas from ena on tejas at the same points . this deal is needed because it leads to a valid sale to reliant energy . please note that reliant has been invoiced and settlement has already been made .
if i have not provided enough information or if you have any questions , please do not hesitate to give me a call . as i need to resolve this issue as soon as possible , your prompt attention to this matter would be most appreciated .
buddy
x - 31933",0
"Subject: marketing services / scheduling
daren ,
thinking about robert ' s little memo yesterday and along the lines of pulling
the marketing ( sitara ) function back to your side of the fence i think a
strong case could be made in favor of that idea .
it is obvious that several people are involved in changing tickets , pathing ,
nominating , and confirming the industrials . this dissipates the knowledge
base and the responsibility factor . it is a "" who ' s on first "" issue .
if the responsibility to ensure pricing , volume , and accomplishment of market
intent is accurately depicted , and in sitara , is in your shop then the
schedulers could concentrate on the accuracy and correctness of unify and
pops . i ' m sure this would help volume management and client services
immensely .
as the skill level rises in this area you could then gradually feed more and
more of the marketing function ( sitara ) to the scheduling group in the hopes
they would then have a better understanding of the overhaul picture .
i believe the current situation is too much , too fast , for scheduling to
handle all at once . it has also created a situation where robert seems to
think not only that he has all the segments mastered , but that he is the only
person that should be involved in the industrials .
i will support whatever direction you want to go on this issue , but if you
and pat leave things the way they are please explain to both robert and pat
that others may be involved in the industrial activity and that is quite
alright .
once again , thanks for listening .
ken
- attl . htm",0
"Subject: loan from midcon at katy tailgate
fyi -
i spoke with patsy , per daren ' s request , regarding a swap with midcon texas .
patsy agreed to lend us the gas we need at the meter , rather that swap with
us . the net effect , after they pay back what hpl parked on them , according
to patsy , is a lend of 12 , 276 mmbtu ' s . mtp is going to confirm an addition
16 , 903 total to hpl . please let me know if you have any questions .
mary",0
"Subject: rollout schedule for unify real - time deal / path updates
a walk - thru / demo of this new functionality was held today with the logistics
managers and representative schedulers from each region except for texas and
calgary . the changes were well received and no revisions were requested .
they would like to have the changes migrated to production the evening of
tuesday , january 18 for use the morning of wednesday , january 19 .
paul , could you please insure that the network folks have the tibco install
complete by monday , including terminal server .
scotty , paul may need one of your folks to insure that the tibco install
works ok on terminal server ( none of us have access ) .
scotty , can you follow up with calgary and texas since they missed the demo .
also , what level of security is desired for the rollout - selected
schedulers or all of logistics ?
dave m , plan to have the last few related items in stage by monday to insure
all is clean by tuesday night . ( print , filter , closed path list , & app close
error msg )
if you do not feel like this schedule can be met , please let me know as you
become aware .
thanks , d . n .",0
"Subject: neon lesson 5
please respond to here is lesson # 5 . have fun !
- experiencing god week 5 . doc",0
"Subject: nomination change on tejas pipeline effective 7 / 14 / 00
fyi . . . . . . . . . . . .
bev
- - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 07 / 13 / 2000 08 : 04
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : "" cynthia cantrell ""
07 / 13 / 2000 07 : 47 am
to :
cc :
subject : nomination change on tejas pipeline effective 7 / 14 / 00
attached is a revised nomination for the haynes 21 on tejas to be effective
7 / 14 / 00 . if you have any questions or need additional informaiton , please
feel free to call me at ( 405 ) 552 - 4611 .
thank you ,
cynthia cantrell
- enronhaynes 21071400 . xls",0
"Subject: neon for march 28
here is the neon lesson for march 28 th !
- experiencing god week 4 . doc",0
"Subject: 2 nd interview schedule for liz bellamy
attached please find the interview packet for the above - referenced person
including resume . the interview will happen monday july 24 , 2000 . please
print all three documents for your hard copies . if you have any questions ,
or conflicts of schedule , please do not hesitate to contact me .
sean grady
58701",0
